tweet_text,img_path,prediction,ground_truth,prediction_conf
Texas Cities Face Housing Crunch in Wake of Harvey... https://t.co/6PnsPNPjcO #Infobotz https://t.co/5tFG5Eki49,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/18_9_2017/909728995159113728_0.jpg,0,1,0.60428226
RT @daytondailynews: Just In: Hurricane #Maria causes at least 8 deaths in #Dominica https://t.co/4vJqaBD701,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/20_9_2017/910534805565071361_0.jpg,0,0,0.94622946
Popular hill in Windows XP wallpaper â€˜Blissâ€™ may have survived California brush fire - https://t.co/jF3gtYx9Ll https://t.co/5ms3Ruswbd,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/26_10_2017/923504330648510464_0.jpg,1,1,0.98514974
Hurricane Maria destroyed Despacito 's neighborhood! - https://t.co/Bse1zXtgAo https://t.co/eNdTbnsCyX,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912309406347534336_0.jpg,1,1,0.93280387
California's out-of-control wildfires have burned an area larger than New York City https://t.co/0Nwu85bNbb #NewYork https://t.co/Ytwo82KA6e,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/19_10_2017/920804730351128576_0.jpg,1,1,0.99184555
RT @News4SA: Many fear damage from Harvey is just beginning https://t.co/FgOGohIwkN https://t.co/0yaXF0VAqz,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901659390268329988_0.jpg,0,0,0.9009846
@IDFSpokesperson #MexicoEarthquake Israeli IDF destroys hospitals and schools. https://t.co/F3AjZTnGxL https://t.co/9PnbEhb6Xd,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/27_9_2017/913044211611652097_0.jpg,1,1,0.9553567
Here's how can you help with #Harvey disaster relief https://t.co/CndnSPTg9U https://t.co/RFikgSFfRv,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901826639310540801_0.jpg,0,0,0.9274835
dem hurricanes hav a demon! #OCGDPf https://t.co/9van3ig8Nu https://t.co/TU0fDUUhBx,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_9_2017/911677412714393600_0.jpg,1,1,0.94185066
RT @ThomasWenski: St Peter the Fisherman in Big Pine Key suffered major damage from Irma. We will rebuild!!! https://t.co/sWFb4XVx2W,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909434397077753861_1.jpg,0,0,0.972307
Anchorage woman with close ties to latest Mexico City earthquake - https://t.co/LPb9BHJdGu https://t.co/PVN1LDcYLO,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/21_9_2017/910696337234120704_0.jpg,1,1,0.9609329
Trump rates his Puerto Rico handling a 10 out of 10. America rates it a 4. - https://t.co/JKG3gSRfo7 rates his Pu... https://t.co/cgj9QvH1GF,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/22_10_2017/922049558758248448_0.jpg,0,0,0.8185712
Crack in dam ravaged by Hurricane Maria sparks Puerto Rico evacuations https://t.co/zq9DqZtjw6 https://t.co/KOeoouCqeB,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_9_2017/911492890077122560_0.jpg,0,0,0.8882256
"California cannabis farmer loses farmhouse, $2M in crops in wildfires https://t.co/OOW8QaGPpg https://t.co/ZYwstIol0T",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/15_10_2017/919673242130010113_0.jpg,1,1,0.9819389
RT @JabezLeal: RT to help my teammates out ὤFἿCἼ8#KingwoodHighSchool #HurricaneHarvey #RubTheHoof https://t.co/MXRepdFBGe,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/7_9_2017/905777977249681409_3.jpg,1,1,0.93643373
The gym above subway got destroyed. The cement wall got blown out. #HurricaneMaria https://t.co/GS0tKhvR30,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_10_2017/922857566220283904_0.jpg,0,0,0.68630344
How Irma and Harvey may impact our food supply. https://t.co/s9cxHrhGx2 https://t.co/15oAcle6c6,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910247140441632768_0.jpg,0,0,0.90349466
Corporate America donates millions to Harvey relief efforts https://t.co/EKEX3S7RKS #HUMemployee https://t.co/9p01M6KGHf,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/9_9_2017/906306393501712384_0.jpg,1,1,0.9960598
"Hey Harlem, Habitat NYC Will Match Your Donation To Their Topical Storm HarveyÂ Fund https://t.co/I0oIhNjJiG https://t.co/NqguA1Hakg",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/6_9_2017/905470249683865604_0.jpg,1,1,1.0
California's devastating wildfires and God via FOX NEWS https://t.co/gdrxLEuNW9 https://t.co/EnMldx0qp1,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/918239396989669376_0.jpg,1,1,0.9505688
"Pinay caregiver, among wildfires fatalities in California - ABS-CBN News https://t.co/xyUQJAJPKB #filipina https://t.co/y9r93EvsBI",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/17_10_2017/920219222130671616_0.jpg,1,1,0.61179554
RT @politico: â€œThis was inevitable. We never learn.â€ How Washington made Harvey worse https://t.co/6rIn4Q5RHi https://t.co/nbvmgSknhB,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904248225703616512_0.jpg,1,1,0.95725375
Fans Come Together to Help a Boy Who Lost All of His Baseball Memorabilia in the Californiaâ€¦ https://t.co/WBHIeyAU3G https://t.co/ZnQFABDsTl,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/920009093376491521_0.jpg,1,1,0.9924642
Harvey survivor assistance lines https://t.co/KcHTpw3RjT https://t.co/7Lyod9FQxV,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/14_9_2017/908168392716234753_0.jpg,0,0,0.9438359
"Anaheim Hills, it was a big fire, California Fire Department did great job. https://t.co/y6dLn9O3rt",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/918077527226118144_0.jpg,0,0,0.88108736
New York Fed President Sent Puerto Rico a Jet Filled WithÂ Cash https://t.co/9X2VB8jO3t https://t.co/qKNEiXunvh,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_10_2017/922364261153853446_0.jpg,1,1,0.99983823
"Parque del Indio, Condado before and after hurricane #maria https://t.co/guSbW4su5J",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/20_9_2017/910549105151275008_1.jpg,1,1,0.85124403
California Wildfire Containment Slowly Increases https://t.co/QYnZrtY2MU https://t.co/SskILEAcVf,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/920048735400456193_0.jpg,1,1,0.9976452
Coastal vulnerabilities known long before Harvey https://t.co/qzrjtqg6d6 -- KDM https://t.co/oofuLkW6GC,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/19_9_2017/910194378836267009_0.jpg,1,1,0.98358315
Why the response to Harvey and Irma could cause bigger disasters https://t.co/1JC5juUIPZ https://t.co/pEOrkstIF9,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/15_9_2017/908657931880685569_0.jpg,1,1,0.87682617
California's Other Big Problem Amid Blazes: 'Fire Devils' https://t.co/BpDslOoXAt https://t.co/t33MOVcRj3,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/19_10_2017/921018323403526144_0.jpg,1,1,0.87280506
LIVE VIDEO: Mexico Earthquake Topples Buildings #MexicoCityEarthquake https://t.co/5maKUTw48r â˜Click LINK For Video https://t.co/P9usREJAG4,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/20_9_2017/910545977668505601_0.jpg,1,1,0.8343332
"Hurricane Irma brings pain, trauma, destruction unseen in modern history https://t.co/DmCUNSr3gV https://t.co/EPoyhPDHwo",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909447166523056133_0.jpg,1,1,0.9386564
Cats affected by California wildfires being brought to Washington https://t.co/zbqHcBgPhK https://t.co/OINhG5LhPw,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/21_10_2017/921571773501640709_0.jpg,0,0,0.8694417
Irma shows the problem of informal construction https://t.co/JeL0NAghcX https://t.co/RdXuytkEBB,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909403359123210240_0.jpg,1,1,0.96078026
.@alabamapower crews get a first-hand look at #HurricaneHarvey devastation: https://t.co/Nlf1Tcxtwd @spann https://t.co/mTERZlm8hl,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/905148792516866049_1.jpg,1,1,0.9811079
RT @chavismophoto: ##Photos from #BaytownStrong in #Texas #HurricaneHarvey #PhotojPhotography for @washingtonpost https://t.co/1nRx8roZrk,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904253626457174016_1.jpg,1,1,0.9048101
"#SriLanka floods: 206 people dead, 92 still missing https://t.co/goLNqtiZUX #top #news https://t.co/jJ9YCNSL4S",/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/2_6_2017/870548008256978944_0.jpg,0,0,0.86892223
California residents during the emotional return to their wildfire-ravaged neighborhoods: https://t.co/yWYipJ8iPf https://t.co/kWBIu8V0wy,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/21_10_2017/921617294945525760_0.jpg,1,1,0.82324314
RT @Pinboard: Some things even California wildfires won't consume: https://t.co/kXFJHk55e7,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/12_10_2017/918352577871331328_0.jpg,1,1,0.9863193
RT @SumanFreelancer: Homeschooling After Harvey â€” HomeschoolingÂ Now https://t.co/qG56x0LzpX https://t.co/8avMrWoCaK,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904635077275000835_0.jpg,1,1,0.9756385
One Texas Entrepreneur's Response to Harvey https://t.co/cc2GwwbncY https://t.co/bB81St2AuD,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/7_9_2017/905797452095143936_0.jpg,1,1,0.9728737
Whole neighborhood burns in California but trees look untouched by fire? https://t.co/imLrEvOqny,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/919836010292416512_0.jpg,1,1,0.82109654
Is it safe to visit Mexico? Travel update after deadly earthquake and volcano disaster https://t.co/rPplpTl3dJ https://t.co/SjVx68NCha,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/20_9_2017/910555154599964673_0.jpg,1,1,0.8047314
#AlleyTheatre sustains heavy damage from #HurricaneHarvey2017. https://t.co/kelcbVL7ob https://t.co/aukvV8PXQF,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904469110028951552_1.jpg,0,1,0.74968225
Tornado activity in Palm Bay. A roof blew off a home and at least six mobile homes were destroyed https://t.co/rnQ9DM9SWD,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/10_9_2017/906919855475097600_0.jpg,0,0,0.95301783
A friend's front's front yard in #Austin #Texas this morning after high winds from #HurricaneHarvey á¼°0. | #Harvey https://t.co/drlaoL1eWx,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901822598765522945_1.jpg,1,1,0.86842394
RT @pressedirect: Princess #Juliana Airport is destroyed by #Hurricane #Irma https://t.co/jdeyh5ZYuV,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905705134361120768_0.jpg,0,0,0.83568203
Expert in JOSM? Jump into multiple #HOTOSM tasks for Iran/Iraq earthquake: https://t.co/hhG1IHkRxL #URISA https://t.co/gdzJrva8lq,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/15_11_2017/930652773116534784_0.jpg,1,1,0.99187684
Finally finished with walls! Now on to sorting losses #Harvey #HoustonStrong #NewSeason https://t.co/Sscz9aDQLl,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/15_9_2017/908566528898895872_2.jpg,0,0,0.94650567
How low can #hackers go? Low enough to start #HurricaneHarvey email scams. https://t.co/rtChvW9Xva https://t.co/Yk6eQsifsK,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/905037826286387200_0.jpg,0,1,0.7015181
RT @news6wkmg: Irma storm debris pickup begins in Brevard County https://t.co/YzcUclQdK0 https://t.co/uspeyZPgif,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/909946398300409856_0.jpg,0,0,0.87816894
RT @callerdotcom: Coastal Bend communities begin long rebuild after Harvey https://t.co/t9KxXGDA4E https://t.co/WwHHfBm0eC,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/18_9_2017/909864743309017091_0.jpg,0,0,0.9618966
A Wave Of Natural Disasters StrikeÂ Mexico https://t.co/VGnxNjmG4D https://t.co/WEfIftXKzl,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/5_10_2017/916075589131436032_0.jpg,1,1,0.9822235
"Donald Trump, Iran Earthquake, N.F.L.: Your Monday Briefing by CHRIS STANFORD via NYT https://t.co/yMexMHQiMn https://t.co/Vv1S1LYTcm",/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/930021249807417344_0.jpg,1,1,0.8074946
Your retweets are necessary in remembering the #MexicoEarthquake victims in #Juchitan https://t.co/6vF83o0WYE https://t.co/xJGTQFKPPK,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/21_9_2017/910696403248103424_0.jpg,1,1,0.9818518
"Cyclone Mora : 4 killed in Manipur, 140 houses destroyed in Mizoram :: https://t.co/dMlEngezZ4 https://t.co/NIeyQeLkwt",/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/2_6_2017/870559283880112128_0.jpg,1,1,0.95113033
"How Andrew helped insurers avoid devastating losses from Harvey, Irma https://t.co/fhMXrDR3iZ https://t.co/Bjyp0rxZkM",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/18_9_2017/909869486286635009_0.jpg,1,1,0.92073846
JUST IN: Check What #Law Enforcement Thinks Caused The #California Wildfires - https://t.co/PX7ykZvcwK https://t.co/jMXAoVjBZB,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/919955764231278592_0.jpg,1,1,0.9773538
RT @kylejosephmay: IBEC Emergency Housing WKH Puerto Rico http://t.co/ZTDNDXYbdV,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_10_2017/922969963035615233_0.jpg,0,0,0.9136083
Israel offers aid to Iran following massive earthquake https://t.co/dsJLo1KQRw #freedomfamily #beshoyboy2 https://t.co/Bu7UNwwFDg,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/17_11_2017/931577845780025348_0.jpg,1,1,0.9968413
New post (Iran-Iraq border earthquake is deadliest of 2017) has been published on OursTube - https://t.co/jxkPqarnJD https://t.co/APZg8xvMnA,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/930096683119243264_0.jpg,1,1,0.99604106
California Wildfires Leave Ash &amp; Smoke in TheirÂ Wake https://t.co/QoZc38zsIc https://t.co/YUjAUfMk23,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/917926207492120576_0.jpg,1,1,0.8922899
"#Californiawildfires devastate Cardinal Newman athletes, #SantaRosa community https://t.co/xlNE06TSrY https://t.co/OdrqGc8I8q",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917864087438049280_0.jpg,1,1,0.992955
"Puerto Rico residents describe relief efforts by Trump administration as a ""disaster."" https://t.co/4p79nMLpyB https://t.co/4EpL2TQHeQ",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/29_9_2017/913853147101188097_0.jpg,1,1,0.99356973
"Jayuya, PR (Mameyes) not far from home. It sucks to see #PuertoRico like this. Ὁ4ὢ2 #HurricaneMaria https://t.co/j2l0WkzqhW",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912376048842665984_3.jpg,0,0,0.92586374
https://t.co/b91qHXKIor Found Clinging to Lifeless Mother in Hurricane Harvey Floodwaters https://t.co/JExtwM3mzc,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/905164133934485504_0.jpg,1,1,0.99973387
https://t.co/aP3qOmyCoV Harvey Footage - Champion Forest Baptist Church campus and some of the neighborhoods around https://t.co/VzLHyaMw1v,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904457083290099712_0.jpg,1,1,0.9285842
RT @PaulHyde7: Irma snaps tree into two near Anderson University. @GreenvilleNews @independentmail https://t.co/e4b0QFatrO,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909779022644727808_1.jpg,0,0,0.9672405
RT @TruTawar: Earthquake Kurdistan Iran https://t.co/XMnZQiwhYr,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/930068973206622213_0.jpg,1,1,0.7786578
Share now share often don't let the #MexicoEarthquake victims be forgotten https://t.co/6vF83o0WYE https://t.co/xr5XTDH7HW,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/21_9_2017/910690620389310465_0.jpg,0,1,0.91710037
Wildfires kill 17 in California wine country https://t.co/yPAwVliltF #Business #Markets #News https://t.co/eWwYERlDqR,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/918048338385104897_0.jpg,0,1,0.56531537
RT @worldonalert: #Texas: Photos show destruction in #Bayside after hurricane #Harvey. https://t.co/YO4oqLPZnm https://t.co/cvTatve6zi,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901692349289566210_0.jpg,0,0,0.76898354
How you can help Victims of NaturalÂ Disasters https://t.co/hHxva5cZlf https://t.co/OZk1qwlu39,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/6_9_2017/905260640213893121_0.jpg,0,0,0.8156427
RT @wildfiretoday: Wildfires erupt overnight in Californiaâ€™s wineÂ country https://t.co/NeTUqMkpOu https://t.co/6RY0tq0y9f,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917842240646664192_0.jpg,1,1,0.86923
Puerto Rico is on the brink of a terrifying public health crisis https://t.co/Qi55PraBUg https://t.co/QJ5q1nC1wz,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/3_10_2017/915320338187243520_0.jpg,1,1,0.54512626
"#News:- At least 210 people were killed in Iran and Iraq, a powerful magnitude 7.3 earthquake hit the region https://t.co/KyOdFMZChN",/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/929989819211681793_0.jpg,1,1,0.9902732
NEW: Trump-connected company hired to fix Puerto Rico has only worked two federal jobs https://t.co/1ZLQhx9dPK,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_10_2017/922934077019316225_0.jpg,1,1,0.8063701
You're invited: Repair Puerto Rico concert on Nov. 12 to benefit storm repair https://t.co/BJjCDBjqXM https://t.co/4FNrizoOWW,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/9_11_2017/928690684701184001_0.jpg,1,1,0.98664737
@Reuters Poor beautiful #PuertoRico! So much damage. ὢD#HurricaneMaria #RequestsHELP from U.S. @realDonaldTrump https://t.co/TvMFe6tNvP,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912463510461992960_2.jpg,1,1,0.9859766
How Puerto Rico's Vendor Management Went Awry with Whitefish Energy https://t.co/sMkZfafn3T https://t.co/jeCzSH5gev,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/8_11_2017/928298601377357825_0.jpg,0,0,0.93786657
